code	type	likes	comments	views	timestamp	caption	url
B26CcHtFQ_Q	carousel	16	0	0	2019-09-27	Rumah Strategis , Harga Ekonomis.  Harga 125juta & 115juta. Uang Muka 20%  PERUMAHAN SYAHFALAH INDAH JOGOTRUNAN. 📌 Jl. Cempaka RT 001/RW 015 Lumajang. -10 Menit dari Alun-Alun Lumajang -1 Menit dari Masjid & Pesantren -1 Menit dari Madrasah & TPQ  Hubungi : 0813-3337-2016 (Admin Kantor) 0822-3436-66	https://www.instagram.com/p/B26CcHtFQ_Q/
B222Gvrl408	carousel	24	0	0	2019-09-26	Proses Pembangunan Rumah Syahfalah Indah Jogotrunan... yuuk siapa lagi yang mau beli rumah tengah kota dengan harga murah, langsung hubungi kami.. di 081333372016 atau datang langsung ke kantor pemasaran kami di Jl. Bondoyudo No. 55 Gambiran Lumajang... stok terbatas !!! 💃💃 #propertysyariah #propert	https://www.instagram.com/p/B222Gvrl408/
B2vtMgKFvSR	photo	15	0	0	2019-09-23	-Serah Terima Bangunan- Perumahan Griya Syahfalah Kencong.  Yang ingin seperti mereka, langsung saja hubungi kantor. Miliki rumahnya segera, cantik dan minimalis serta fasum yang lengkap!! Stock terbatas  Kantor Pemasaran : Jalan Bondoyudo No.55 Gambiran Lumajang Kantor : 082265554455  #perumahanasr	https://www.instagram.com/p/B2vtMgKFvSR/
B2n8L1aF8i_	photo	12	0	0	2019-09-20	Proses Pembuatan Sumur Cor Griya Syahfalah Kencong. Lokasi : Jl. Kenanga Dusun Krajan Kencong  Kantor pemasaran : Jl.Bondoyudo No.55 Gambiran Lumajang Stok Terbatas !!!! Hubungi : 082265554455  #pembangunan #perumahanasri #syahfalahproperty #syahfalahproperti #syahfalahproperty #griyasyahfalahkencon	https://www.instagram.com/p/B2n8L1aF8i_/
B2VkFUQFW_d	photo	13	0	0	2019-09-13	Proses Pembangunan Perum Syahfalah Indah Jogotrunan. Lokasi : Jl.Cempaka RT.001/Rw. 015 (POM Bagu yang tutup ada jalan keselatan) Kantor pemasaran : Jl.Bondoyudo No.55 Gambiran Lumajang Stok Terbatas !!!! Hubungi : 081333372016 Marketing : Rusdan 082146164467  #pembangunan #perumahanasri #syahfalahp	https://www.instagram.com/p/B2VkFUQFW_d/
B2NuZ7clPQi	photo	9	0	0	2019-09-10	PERUMAHAN SYARIAH ANGSURAN TANPA BUNGA TANPA UANG MUKA (SUBSIDI LANGSUNG DARI DEVELOPER) In house TANPA BI Checking, tanpa ribet, langsung angsur, *BISA DI ANGSUR SAMPAI 48 BULAN* RUMAH MURAH TENGAH KOTA 5 MENIT DARI ALUN ALUN LUMAJANG *HARGA CASH 140JUTA TYPE 45 SUDAH DAPAT PAGAR DEPAN & BELAKANG, 	https://www.instagram.com/p/B2NuZ7clPQi/
B1irHfVloZV	photo	7	2	0	2019-08-24	Dapatkan Rumah Murahhh!!! Hanya 115jt saja - Lokasi tengah kota - 5menit dari Alun-alun kota - dekat dengan masjid, TPQ madrasah  STOK TERBATASSS!!! BURUAN!!! #perumahanlumajang #lumajangkota #lumajangoke #syahfalahproperty #syahfalahproperti #syahfalahindah #perumahanasri #lumajanghits #developer	https://www.instagram.com/p/B1irHfVloZV/
ByTxDhLFzPQ	photo	3	0	0	2019-06-05	Selamat hari raya Idul Fitri 1440H. Mari kita lupakan kesalahan di masa lalu dengan maaf memaafkan dan semoga Allah SWT memberikan kita kebahagiaan dan kemakmuran yang melimpah ke depannya 🙌	https://www.instagram.com/p/ByTxDhLFzPQ/
Bxgo0weFEZM	carousel	9	0	0	2019-05-16		https://www.instagram.com/p/Bxgo0weFEZM/
BxgoQkyF9QV	photo	9	0	0	2019-05-16	". ""PROGRES PEMBANGUNAN 90%"" . . . ""PROMO RAMADHAN"" Tanpa DP dan biaya AJB  Griya Syahfalah Kencong Tipe 30/60  Mumpung ada promo nih.. Buruannn!!! Promonya dadakan dan bisa jadi CLOSE nya juga dadakan!! 😱😱😱 Pastinya nggak mau terlewatkan , kan.. Yukk tanya detail di WA atau telfon : 081333372016  At"	https://www.instagram.com/p/BxgoQkyF9QV/
BxOmfuXFffL	photo	6	0	0	2019-05-09	""" GRIYA SYAHFALAH KENCONG ""  Hunian Exotis harga Minimalis di daerah Kencong *Buat Anda yang sedang mencari hunian yang nyaman & strategis *Buat Anda yang sedang mencari investasi terbaik *Buat Anda yang memiliki mobilitas tinggi *Buat Anda yang merindukan suasana hijau  Disinilah Tempatnya.. Peruma"	https://www.instagram.com/p/BxOmfuXFffL/
BxMYa_7lrpj	photo	15	0	0	2019-05-08	Perumahan Griya Syahfalah Kencong  Rumah MURAH  Ready Stock  lokasi di Kencong, belakang balai desa Kencong  Dengan harga yang terjangkau cocok untuk tempat tinggal sekaligus investasi, serta desain rumah yang minimalis dan modern sangat cocok untuk tempat tinggal.  Spesifikasi :  Kamar Tidur : 2 Ka	https://www.instagram.com/p/BxMYa_7lrpj/
BwtAsGolQ84	video	9	0	0	2019-04-26	"""Perumahan Griya Syahfalah Kencong"" Buruan Booking Sekarang Juga Sebelum Kehabisan Stok 🏡🏠🥰😊"	https://www.instagram.com/p/BwtAsGolQ84/
BwqYye7lAkF	photo	3	0	0	2019-04-25	"""BISA BELI RUMAH MURAH DENGAN FASILITAS MEWAH""  GRIYA SYAHFALAH KENCONG hadir dengan konsep tersebut. Didesain dengan desain eksterior rumah yang cantik serta dengan gaya arsitektur rumah minimalis moders, GRIYA SYAHFALAH KENCONG hadir untuk anda dan keluarga yang sedang mencari rumah idaman. Bebera"	https://www.instagram.com/p/BwqYye7lAkF/
BwJBdYulLB4	photo	8	1	0	2019-04-12	""" GRIYA SYAHFALAH KENCONG ""  Hunian Exotis harga Minimalis di daerah Kencong *Buat Anda yang sedang mencari hunian yang nyaman & strategis *Buat Anda yang sedang mencari investasi terbaik *Buat Anda yang memiliki mobilitas tinggi *Buat Anda yang merindukan suasana hijau  Disinilah Tempatnya.. Peruma"	https://www.instagram.com/p/BwJBdYulLB4/
Bvk-SumF6oC	photo	8	0	0	2019-03-29	Kapan lagi bisa beli rumah CANTIK dengan harga MURAH dibawah 150 Jutaan seperti ini. Sebuah perumahan subsidi baru bernama GRIYA SYAHFALAH KENCONG memberikan kesempatan untuk anda. Rumah cantik dengan desain minimalis modern ini bisa anda miliki dengan MUDAH dan MURAH hanya dengan 130 JUTA saja.  Gr	https://www.instagram.com/p/Bvk-SumF6oC/
BvajdJpFsKm	photo	17	2	0	2019-03-25	RUMAH MURAH Griya Syahfalah Kencong sebuah perumahan modern dengan desain minimalis dengan harga yang murah. Menghadirkan Perumahan Yang Elit cocok untuk anda yang sedang mencari hunian nyaman dengan harga murah.  Dilengkapi : - Pos Jaga - Taman Hijau - Masjid - Fasilitas Pendidikan Dll.  Bisa Menik	https://www.instagram.com/p/BvajdJpFsKm/
BvNzXw_F9_f	photo	11	0	0	2019-03-20	RUMAH MURAH Griya Syahfalah Kencong sebuah perumahan modern dengan desain minimalis dengan harga yang murah. Menghadirkan Perumahan Yang Elit cocok untuk anda yang sedang mencari hunian nyaman dengan harga murah.  Dilengkapi : - Pos Jaga - Taman Hijau - Masjid - Fasilitas Pendidikan Dll.  Bisa Menik	https://www.instagram.com/p/BvNzXw_F9_f/
BvLOfMclUOG	photo	10	0	0	2019-03-19	serah terima bangunan	https://www.instagram.com/p/BvLOfMclUOG/
BvLOaQWFBYI	photo	7	0	0	2019-03-19	Kesempatan tidak datang DUA KALI. Yakin Anda akan MENOLAKNYA?  Perasaan menyesal itu tidak datang di depan. Karena menyesal itu selalu ada dibelakang.  Anda tidak akan menyesal jika hari ini anda membeli PERUMAHAN kami, karena apa?  Karena HANYA DI GRIYA SYAHFLAH KENCONG anda bisa menikmati : - DP r	https://www.instagram.com/p/BvLOaQWFBYI/
BvBT_EflGv8	video	12	0	0	2019-03-15	PERUMAHAN SUBSIDI MURAH 🏡🏠 RUMAH EXOTIS LETAK STRATEGIS DENGAN HARGA EKONOMIS LOKASI KENCONG, Belakang balai Desa Kencong more info hub. 082265554455/081333372016  HANYA DI GRIYA SYAHFLAH anda bisa menikmati : - DP ringan - Angsuran Murah - Letak strategis - fasilitas complete  Ayoo Segera BOOKING S	https://www.instagram.com/p/BvBT_EflGv8/
Bu7yplDFNRQ	photo	17	0	0	2019-03-13	RUMAH MURAH  Hanya Di Griya Syahfalah Kencong anda bisa menikmati : - DP Ringan - Angsuran Murah - Harga Bisa Nego - Letak Strategis - Fasilitas Complete  Buruan Booking Sekarang Juga Gaesss!!! Nikmati Promo MARET🥳🥳🥳 Promo Terbatas Lohh Unit Juga Terbatas Info Lebih Lanjut Hubungi : 081333372016/082	https://www.instagram.com/p/Bu7yplDFNRQ/
BusW2iLFoxa	photo	9	2	0	2019-03-07	PERUMAHAN SUBSIDI MURAH 🏡🏠 RUMAH EXOTIS LETAK STRATEGIS DENGAN HARGA EKONOMIS LOKASI KENCONG, Belakang balai Desa Kencong  HANYA DI GRIYA SYAHFLAH anda bisa menikmati : - DP ringan - Angsuran Murah - Letak strategis - fasilitas complete  Ayoo Segera BOOKING SEKARANG JUGA..!! Sebelum Kehabisan Stok Y	https://www.instagram.com/p/BusW2iLFoxa/
BusSHeMFl1D	photo	9	0	0	2019-03-07	Dalam Keheningan Sepi, Semoga kita Dapat Menemukan Jati Diri Kita Untuk Dapat Melangkah Lebih Baik Dalam Perjalanan Hidup Kita Ke Depan.  Selamat Menjalankan Catur Brata Penyepian, Tahun Baru Saja 1941  #2019 #HariNyepi #TahunBaruSaka #CaturBrata #HyangWidhiWasa #Bisnisproperti #griyasyahfalahkencon	https://www.instagram.com/p/BusSHeMFl1D/
Bup1FkQFFSg	video	8	0	0	2019-03-06	PERUMAHAN MURAH HANYA DI GRIYA SYAHFALAH KENCONG SOLUSINYA.  Hanya Di Griya Syahfalah Kencong Anda Bisa Menikmati : - DP Ringan - Angsuran Murah - Pos Jaga - Taman Hijau Terbuka - Fasilitas Pendidikan - Masjid - Letak Strategis  Buruan Nihh Booking Sekarang Juga!!! Stokk Terbatas Lohhh!! Nikmati Pro	https://www.instagram.com/p/Bup1FkQFFSg/
BunD_wNlLRv	photo	21	2	0	2019-03-05	RUMAH MURAH  Hanya Di Griya Syahfalah Kencong anda bisa menikmati : - DP Ringan - Angsuran Murah - Harga Bisa Nego - Letak Strategis - Fasilitas Complete  Buruan Booking Sekarang Juga Gaesss!!! Nikmati Promo MARET🥳🥳🥳 Promo Terbatas Lohh Unit Juga Terbatas Info Lebih Lanjut Hubungi : 081333372016/082	https://www.instagram.com/p/BunD_wNlLRv/
BuDCjqrFj9G	photo	11	2	0	2019-02-19	"""BISA BELI RUMAH MURAH DENGAN FASILITAS MEWAH""  GRIYA SYAHFALAH KENCONG hadir dengan konsep tersebut. Didesain dengan desain eksterior rumah yang cantik serta dengan gaya arsitektur rumah minimalis modern,  GRIYA SYAHFALAH KENCONG hadir untuk anda dan keluarga yang sedang mencari rumah idaman.  Bebe"	https://www.instagram.com/p/BuDCjqrFj9G/
BuAY5D-FBUg	photo	12	0	0	2019-02-18	PERUMAHAN SUBSIDI MURAH 🏡🏠 RUMAH EXOTIS LETAK STRATEGIS DENGAN HARGA EKONOMIS LOKASI KENCONG, Belakang balai Desa Kencong  HANYA  DI GRIYA SYAHFLAH anda bisa menikmati : - DP ringan - Angsuran Murah - Letak strategis - fasilitas complete  Ayoo Segera BOOKING SEKARANG JUGA..!! Sebelum Kehabisan Stok 	https://www.instagram.com/p/BuAY5D-FBUg/
BtzvaTylMo0	photo	13	4	0	2019-02-13	"""BISA BELI RUMAH MURAH DENGAN FASILITAS MEWAH""  GRIYA SYAHFALAH KENCONG hadir dengan konsep tersebut. Didesain dengan desain eksterior rumah yang cantik serta dengan gaya arsitektur rumah minimalis modern,  GRIYA SYAHFALAH KENCONG hadir untuk anda dan keluarga yang sedang mencari rumah idaman.  Bebe"	https://www.instagram.com/p/BtzvaTylMo0/
BtxU-CSlEV-	photo	13	1	0	2019-02-12	"""BISA BELI RUMAH MURAH DENGAN FASILITAS MEWAH""  GRIYA SYAHFALAH KENCONG hadir dengan konsep tersebut. Didesain dengan desain eksterior rumah yang cantik serta dengan gaya arsitektur rumah minimalis modern,  GRIYA SYAHFALAH KENCONG hadir untuk anda dan keluarga yang sedang mencari rumah idaman.  Bebe"	https://www.instagram.com/p/BtxU-CSlEV-/
BtufAGVFCWh	photo	7	0	0	2019-02-11	RUMAH MURAH DI KENCONG!!!! Buruan Booking Sekarang Juga Nihh Sebelum Kehabisan.... Kesempatan tidak datang 2 kali lohh.. Anda Yakin nihh Mau Menolaknya.... hanya di GRIYA SYAHFALAH KENCONG anda bisa menikmati : - DP Ringan - Angsuran Murah - Bisa Nego - Letak Strategis - Fasilitas Complete  Solusi u	https://www.instagram.com/p/BtufAGVFCWh/
BtpLc4fl-aW	photo	13	0	0	2019-02-09	Sebuah perumahan subsidi baru bernama GRIYA SYAHFALAH KENCONG memberikan kesempatan untuk anda. Rumah cantik dengan desain minimalis modern ini bisa anda miliki dengan MUDAH dan MURAH hanya dengan 130 JUTA saja.  GRIYA SYAHFALAH KENCONG adalah salah satu perumahan yang menawarkan harga murah sekelas	https://www.instagram.com/p/BtpLc4fl-aW/
BtkCitTlvdY	photo	14	0	0	2019-02-07	"Dapatkan Promo Februari Sekarang Juga Sebelum Kehabisan 🥳🤩 Hanya Di 👎👎👎 "" GRIYA SYAHFALAH KENCONG ""  Hunian Exotis harga Minimalis di daerah Kencong *Buat Anda yang sedang mencari hunian yang nyaman & strategis *Buat Anda yang sedang mencari investasi terbaik *Buat Anda yang memiliki mobilitas tingg"	https://www.instagram.com/p/BtkCitTlvdY/
Bte7RleFFVm	photo	12	0	0	2019-02-05	"Dapatkan Promo Februari Sekarang Juga !!! Hanya Di 👎👎👎 ""GRIYA SYAHFALAH KENCONG""  PERUMAHAN SUBSIDI MURAH  RUMAH EXOTIS LETAK STRATEGIS DENGAN HARGA EKONOMIS LOKASI KENCONG, Belakang balai Desa Kencong  RUMAH JADI BISA LANGSUNG DITEMPATI HARGA CASH Hanya 99 JUTA SAJA  Untuk Fasilitas yang anda dapat"	https://www.instagram.com/p/Bte7RleFFVm/
BtSEBNLlIKh	photo	13	2	0	2019-01-31	Ada yang baruu lho di GRIYA SYAHFALAH KENCONG.... Apa ituu?? 🤔 Yahh Tanah Kavling Murah dengan Facilitas yang Memadai🤩 - GRATISS BOOKING FEE 😍 - Tanpa DP 🥰 - Angsuran Murah sampai 48bulan - Letak Strategis FASILITAS : - Pos Jaga - Jalan Lebar - Fasilitas pendidikan - Masjid AKSES: - 1menit Dari Pasa	https://www.instagram.com/p/BtSEBNLlIKh/
BtFIYIllin4	video	16	2	0	2019-01-26	solusi untuk anda yang sedang mencari hunian nyaman dan murah. hanya di griya syahfalah kencong anda bisa menikmati - Do ringan - Angsuran murah - Bisa Nego - Fasilitas Complete - Letak strategis Buruan Nihh booking sekarang juga sebelum anda menyesal.. more info hubungi : 081333372016/082265554455 	https://www.instagram.com/p/BtFIYIllin4/
BtABJRylzD0	photo	16	0	0	2019-01-24	Bagi anda yang sedang mencari rumah murah dengan desain minimalis fasilitas completely nihh kami kasih Solusinya..... Hanya di GRIYA SYAHFALAH KENCONG anda bisa menikmati : -DP ringan 😋 -Angsuran Murah 🤗 -Bisa Nego 😍 -Fasilitas Complete 😎 -Letak Strategis 😱  Harga Murah Tapi Rumahnya Ga Murahan lho 	https://www.instagram.com/p/BtABJRylzD0/
Bs9ddMsFjX7	photo	2	1	0	2019-01-23	Kesempatan tidak datang DUA KALI. Yakin Anda akan MENOLAKNYA?  RUMAH MURAH DI DAERAH KENCONG  Perasaan menyesal itu tidak datang di depan. Karena menyesal itu selalu ada dibelakang.  Anda tidak akan menyesal jika hari ini anda membeli unit di perumahan kami, karena apa?  Karena hanya di PERUMAHAN GR	https://www.instagram.com/p/Bs9ddMsFjX7/
Bs66K6IlHlU	photo	11	1	0	2019-01-22	Bingung Cari Rumah Murah Tapi Fasilitas Lengkap.🏠🏡 Bingung Cari Rumah Murah Dengan Desain Minimalis dan Modern 🏠🏡 Hemmmmm🤔🤔🤔 Jangan Bingung Nihh Kami Beri Solusi Untuk Anda😉😉😉 Hanya Di Perumahan Griya Syahfalah Kencong anda bisa mendapatkan : ~Rumah Murah 🏡 ~Harga Murah 😋 ~DP Ringan 😋 ~Angsuran Mura	https://www.instagram.com/p/Bs66K6IlHlU/
BszQGYolZzi	photo	11	1	0	2019-01-19	Promo Januari Hampir Habis Lohhh !!!😱😨 . . . . . Buruan Nihh Segera Booking Sekarang Juga Sebelum Kehabisan😎🥳 Hanya Di Griya Syahfalah Kencong Anda bisa Menikmati : - DP Ringan 😋 - Angsuran Murah 😚 - Bisa Nego 🤩🤫 - Fasilitas Complete 😍 - Letak Strategis 😲  Harga Murah Tapi Fasilitas Rumahnya Tidak M	https://www.instagram.com/p/BszQGYolZzi/
Bswl4yvFDtB	photo	11	2	0	2019-01-18	H-13 Promo Januari Habis Lohhh !!!😱😱😭😭 . . . . . Buruan Nihh Segera Booking Sekarang Juga Sebelum Kehabisan😎🥳 Hanya Di Griya Syahfalah Kencong Anda bisa Menikmati : - DP Ringan 😋 - Angsuran Murah 😚 - Bisa Nego 🤩🤫 - Fasilitas Complete 😍 - Letak Strategis 😲  Harga Murah Tapi Fasilitas Rumahnya Tidak M	https://www.instagram.com/p/Bswl4yvFDtB/
BsrcAXjl23Z	photo	8	1	0	2019-01-16	Hari gini masih ikut mertua??? Apa kata dunia.... Gak usah bingung sob!!! Cukup 800ribuan  anda berhak mendapatkan rumah idaman dengan desain modern.  Daripada anda ngontrak/ kost lebih baik rumah sendiri bayarnya sama kaya ngekost tapikan dapet rumah. Sebagus dan senyaman2 nya pondok mertua lebih b	https://www.instagram.com/p/BsrcAXjl23Z/
Bso1v_Ll4eO	video	13	2	0	2019-01-15	"""ERUMAHAN GRIYA SYAHFALAH KENCONG""  Sebuah hunian idaman dengan desain minimalis dan modern. untuk harga tidak menguras kantong loh gaess!! Buruan segera booking sekarang juga. Dilengkapi fasilitas yang complet serta lokasi yang strategis.  Info lebih lanjut hubungi : 081333372016/082265554455 kanto"	https://www.instagram.com/p/Bso1v_Ll4eO/
BsetngTlbhr	photo	10	0	0	2019-01-11	Griya Syahfalah Kencong  Sebuah hunian yang layak untuk Anda yang sedang mencari Rumah Idaman untuk keluarga anda. Sebuah rumah yang di desain minimalis dan Modern. Fasilitas Lengkap dan Lokasi yang strategis.  Nunggu apa lagi buruan segera booking sekarang juga sebelum anda Kehabisan Dan Nikmati pr	https://www.instagram.com/p/BsetngTlbhr/
Bsb7xJVFgkl	photo	5	0	0	2019-01-10	80juta Dapat Apa??🤔🙄 . . . . . . . Hanya di Griya Syahfalah Kencong anda sudah dapatkan Rumah idaman untuk keluarga lohh😱. Sudah dapat pager dan dapur cantik. Lokasi strategis+Fasilitas Complete : - 2 menit dari Balai Desa Kencong - 1 menit dari Pasar Hewan Kencong - 5 menit dari Masjid Al-Falah - T	https://www.instagram.com/p/Bsb7xJVFgkl/
BsZVKO4FuV9	photo	10	4	0	2019-01-09	80juta Dapat Apa??🤔🙄 . . . . . . . Hanya di Griya Syahfalah Kencong anda sudah dapatkan Rumah idaman untuk keluarga lohh😱. Sudah dapat pager dan dapur cantik. Lokasi strategis+Fasilitas Complete : - 2 menit dari Balai Desa Kencong - 1 menit dari Pasar Hewan Kencong - 5 menit dari Masjid Al-Falah - T	https://www.instagram.com/p/BsZVKO4FuV9/
BsPD10pl2Ig	video	6	0	0	2019-01-05	"""PERUMAHAN GRIYA SYAHFALAH KENCONG"" Dapatkan fasilitas dan banyak keuntungan yang anda dapatkan, selain KPR murah dan Bersubsidi,  Anda dengan mudah mendapatkan rumah dengan angsuran MURAH mulai 800Ribuan/Bulan  Segera Booking sekarang juga !!! Tahun Baru Resolusi Baru Rumah Baru... Untuk info lebih"	https://www.instagram.com/p/BsPD10pl2Ig/
BsMiw9rlotb	photo	6	0	0	2019-01-04	"Anda cari rumah baru ? Atau rumah idaman dengan desain minimalis ?  Tapi.. harganya mahal ?  Jangan risau 😁 kami punya solusinya  Hanya di ""GRIYA SYAHFALAH KENCONG"" Anda sudah mendapatkan Rumah Mewah Dengan Desain Modern 😍😍 Lokasinya Strategis, Desain Modern dan minimalis  Dengan fasilitas :  2 Kama"	https://www.instagram.com/p/BsMiw9rlotb/
BsJ3g46lH5G	photo	8	0	0	2019-01-03	"Dapatkan sekarang.. Rumah dengan desain minimalis, Type 30/60 dengan Harga yang SANGAT terjangkau Hanya di 👇👇👇 ""GRIYA SYAHFALAH KENCONG""  Perumahan yang sangat cocok untuk hunian anda Hanya Dengan Cicilan 800ribuan/bulan anda sudah mendapatkan rumah idaman dengan fasilitas2 menarik.... Segera bookin"	https://www.instagram.com/p/BsJ3g46lH5G/
BsHUiJrluB6	photo	12	0	0	2019-01-02	"2019 masih bingung cari rumah ??? Nah kami punya solusinya nih ... 👇👇 ""PERUMAHAN GRIYA SYAHFALAH KENCONG"" Dapatkan fasilitas dan banyak keuntungan yang anda dapatkan, selain KPR murah dan Bersubsidi,  Anda dengan mudah mendapatkan rumah dengan angsuran MURAH mulai 800Ribuan/Bulan  Dengan Type 30/60m"	https://www.instagram.com/p/BsHUiJrluB6/
Br9BdgRFCO0	photo	12	8	0	2018-12-29	"Selamat pagi, Selamat menikmati AKHIR TAHUN anda🥰  Mumpung masih H-2 Tahun Baru, Yuk segera Booking Rumah dengan banyak keuntungan.. HANYA DISINI 👇 ""GRIYA SYAHFALAH KENCONG"" Dengan Perumahan Desain Minimalis dan Modern, Type 30/60, Dan Ready Stok yaa... Fasilitas yang anda dapatkan : 2 Kamar tidur 1"	https://www.instagram.com/p/Br9BdgRFCO0/
Br6odO4lwu2	photo	6	1	0	2018-12-28	"Nikmati Promo Menarik Akhir Tahun  Hanya Disini 👇👇👇 ""PERUMAHAN GRIYA SYAHFALAH KENCONG""  Apa keuntungan punya rumah disini???? Pasti banyaaak dong  Angsuran ringan hanya 800ribuan/bulan Ready stok Type 30/60 Hunian exotis, Perumahan KPR murah dan tentunya desain minimalis  Teruss fasilitasnya apa sa"	https://www.instagram.com/p/Br6odO4lwu2/
Br363IyFavE	photo	12	0	0	2018-12-27	"""Perumahan Griya Syahfalah Kencong"" Promo akhir tahun H-4 🎇🎆🎉 Dapatkan hunian exotis harga minimalis di daerah kencong  Ready rumah type 30/60 dengan angsuran mulai 800ribuan/bulan.  Fasilitas & Akses : 1. Taman hijau terbuka  2. Masjid  3. Fasilitas pendidikan 4. 1 menit dari pasar hewan Kencong  5"	https://www.instagram.com/p/Br363IyFavE/
BryvvRnFsan	photo	5	0	0	2018-12-25	Perumahan Griya Syahfalah Kencong  Rumah MURAH  Ready Stock  lokasi di Kencong, belakang balai desa Kencong  Dengan harga yang terjangkau cocok untuk tempat tinggal sekaligus investasi, serta desain rumah yang minimalis dan modern sangat cocok untuk tempat tinggal.  Spesifikasi :  Kamar Tidur : 2 Ka	https://www.instagram.com/p/BryvvRnFsan/
Bryu26Rlmw3	carousel	6	0	0	2018-12-25	"Syahfalah Group Mengucapkan ""SELAMAT HARI NATAL"" Hal yang penting bukanlah hadiah-hadiah yang berada di bawah pohon Natal, tapi orang-orang yang berkumpul mengelilinginya lah yang lebih penting.Selamat Natal.  #natal #merrychristmas #kprsubsidi #PerumahanKencong #perumahanpuger #GriyaSyahfalahKencon"	https://www.instagram.com/p/Bryu26Rlmw3/
BrwSI76lZ_w	photo	8	0	0	2018-12-24	Segera Booking Sebelum Kehabisan. Nikmati Promo Spesial Bulan Desember.  Ready Type 30/60 Angsuran mulai 800ribuan/bulan ~Taman hijau terbuka ~Masjid ~Fasilitas pendidikan ~1 menit dari pasar hewan kencong ~2 menit dari balai desa kencong ~5 menit dari puskesmas dan sekolah  More info : 082265555445	https://www.instagram.com/p/BrwSI76lZ_w/
BrCLMmLFagq	photo	18	0	0	2018-12-06	Yakin ga mau Booking sekarang? Yakin ga mau ambil kesempatan emas? Yakin ga mau ambil PROMO BOMBASTIS SPESIAL BULAN DESEMBER?? kalau anda mau dapat PROMO BOMBASTIS, segera BOOKING SEKARANG JUGA..!! Promo spesial hanya ada di Griya Syahfalah Kencong  More info hub. 082265554455 / 081333372016  #jembe	https://www.instagram.com/p/BrCLMmLFagq/
Bqd4wPUFe8n	video	13	1	0	2018-11-22	Perumahan Griya Syahfalah Kencong  Rumah MURAH  Ready Stock  lokasi di Kencong, belakang balai desa Kencong  Dengan harga yang terjangkau cocok untuk tempat tinggal sekaligus investasi, serta desain rumah yang minimalis dan modern sangat cocok untuk tempat tinggal.  Spesifikasi :  Kamar Tidur : 2 Ka	https://www.instagram.com/p/Bqd4wPUFe8n/
BqJKusiFeLA	photo	17	2	0	2018-11-14	Perumahan Griya Syahfalah Kencong  Rumah MURAH  Ready Stock  lokasi di Kencong, belakang balai desa Kencong  Dengan harga yang terjangkau cocok untuk tempat tinggal sekaligus investasi, serta desain rumah yang minimalis dan modern sangat cocok untuk tempat tinggal.  Spesifikasi :  Kamar Tidur : 2 Ka	https://www.instagram.com/p/BqJKusiFeLA/
BqGud7jF25m	photo	19	1	0	2018-11-13	""" GRIYA SYAHFALAH KENCONG ""  Hunian Exotis harga Minimalis di daerah Kencong *Buat Anda yang sedang mencari hunian yang nyaman & strategis *Buat Anda yang sedang mencari investasi terbaik *Buat Anda yang memiliki mobilitas tinggi *Buat Anda yang merindukan suasana hijau  Disinilah Tempatnya.. Peruma"	https://www.instagram.com/p/BqGud7jF25m/
BqEPE-wFcPt	photo	23	3	0	2018-11-12	Perumahan Griya Syahfalah Kencong  Rumah MURAH  Ready Stock  lokasi di Kencong, belakang balai desa Kencong  Dengan harga yang terjangkau cocok untuk tempat tinggal sekaligus investasi, serta desain rumah yang minimalis dan modern sangat cocok untuk tempat tinggal.  Spesifikasi :  Kamar Tidur : 2 Ka	https://www.instagram.com/p/BqEPE-wFcPt/
BpqK7G5FaBo	photo	24	5	0	2018-11-02	""" GRIYA SYAHFALAH KENCONG ""  Hunian Exotis harga Minimalis di daerah Kencong *Buat Anda yang sedang mencari hunian yang nyaman & strategis *Buat Anda yang sedang mencari investasi terbaik *Buat Anda yang memiliki mobilitas tinggi *Buat Anda yang merindukan suasana hijau  Disinilah Tempatnya.. Peruma"	https://www.instagram.com/p/BpqK7G5FaBo/
Bpn4GULFZE8	photo	11	0	0	2018-11-01	""" Perumahan Griya Syahfalah Kencong ""  Apa rasanya kalau kita bisa beli RUMAH MURAH dengan lokasi strategis. Wah tentunya ini menjadi kesempatan menarik untuk anda berinvestasi.  Kini hadir PROMO RUMAH MURAH dari sebuah perumahan baru yaitu GRIYA SYAHFALAH KENCONG yang dibangun dengan konsep perumah"	https://www.instagram.com/p/Bpn4GULFZE8/
BplKx9VF8O5	photo	7	0	0	2018-10-31		https://www.instagram.com/p/BplKx9VF8O5/
BplGJwll-CQ	carousel	11	0	0	2018-10-31	""" Perumahan Griya Syahfalah Kencong ""  Apa rasanya kalau kita bisa beli RUMAH MURAH dengan lokasi strategis. Wah tentunya ini menjadi kesempatan menarik untuk anda berinvestasi.  Kini hadir PROMO RUMAH MURAH dari sebuah perumahan baru yaitu GRIYA SYAHFALAH KENCONG yang dibangun dengan konsep perumah"	https://www.instagram.com/p/BplGJwll-CQ/
BpN9x6YH42b	photo	7	0	0	2018-10-22	Selamat hari santri Nasional...	https://www.instagram.com/p/BpN9x6YH42b/
BovDs03FE6N	video	13	0	0	2018-10-10		https://www.instagram.com/p/BovDs03FE6N/
